          11
          25          26   1.8622381025975087E-002
          25          27   1.5603418354286495E-002
          25          28   1.1804744309985982E-002
          25          29   7.1866771539914201E-003
          25          30   6.0411319283341812E-003
          25          37   2.4289129558821513E-002
          25          38   2.7925940960691901E-002
          25          39   2.0151168526174160E-002
          20
          26           5  0.21746926247251361     
          26           6  0.15400707486304338     
          26           7   7.0142757501893915E-002
          26          17   2.3266776040430080E-003
          26          18   1.3134145084065319E-002
          26          19   2.8904596916641441E-002
          26          20   5.5935865485843152E-002
          26          21   9.4112880679082855E-002
          26          22   9.3395270492425991E-002
          26          23   6.4986347942607076E-002
          26          24   1.3577173870408127E-002
          26          25   1.3966785769537178E-002
          26          26   2.0794659671544400E-002
          26          27   1.8914619980093549E-002
          26          28   1.4449607579077624E-002
          26          29   8.8535582322930191E-003
          26          30   7.4702199489678784E-003
          26          37   4.3308731321870957E-002
          26          38   3.8296687219477335E-002
          26          39   2.5953077364670937E-002
          16
          27           5  0.16155037531162092     
          27           6  0.22706505658702053     
          27           7  0.16155037526097885     
          27          21   7.2946478381852933E-002
          27          22   6.0889389968044570E-002
          27          23   3.9139063853417533E-002
          27          24   9.9371355272412139E-003
          27          25   1.1702563765621251E-002
          27          26   1.8914619979866581E-002
          27          27   2.2775689957642203E-002
          27          28   1.8914619981136152E-002
          27          29   1.1702563766072344E-002
          27          30   9.9371355239574240E-003
          27          37   7.2946478347721139E-002
          27          38   6.0889389946163296E-002
          27          39   3.9139063841683419E-002
          20
          28           5   7.0142757539600920E-002
          28           6  0.15400707492469592     
          28           7  0.21746926249139970     
          28          21   4.3308731347644493E-002
          28          22   3.8296687236045859E-002
          28          23   2.5953077372214702E-002
          28          24   7.4702199519789715E-003
          28          25   8.8535582325249048E-003
          28          26   1.4449607579077633E-002
          28          27   1.8914619981363134E-002
          28          28   2.0794659668044776E-002
          28          29   1.3966785771193814E-002
          28          30   1.3577173866840150E-002
          28          33   2.3266776018066463E-003
          28          34   1.3134145065151599E-002
          28          35   2.8904596881909148E-002
          28          36   5.5935865444386668E-002
          28          37   9.4112880652938574E-002
          28          38   9.3395270470634506E-002
          28          39   6.4986347920648627E-002
          26
          29           5   3.2640505729898510E-002
          29           6   7.7267146657065966E-002
          29           7  0.16760140404314985     
          29           8   4.5603775938760768E-003
          29           9   8.1933651352169620E-003
          29          10   1.5623506526152858E-002
          29          11   3.6540542982277852E-002
          29          21   2.4289129573066715E-002
          29          22   2.7925940971604918E-002
          29          23   2.0151168530478551E-002
          29          24   6.0411319305779402E-003
          29          25   7.1866771539914201E-003
          29          26   1.1804744309676811E-002
          29          27   1.5603418354887953E-002
          29          28   1.8622381028183924E-002
          29          29   4.0166131443712151E-002
          29          30   3.8875981671693920E-002
          29          31   9.2808997479342816E-004
          29          32   3.0241169375444812E-003
          29          33   5.3539065139121753E-003
          29          34   1.3593841348091032E-002
          29          35   2.4137616315156273E-002
          29          36   4.5626804256609969E-002
          29          37   8.9847188532204067E-002
          29          38  0.12903674741619112     
          29          39  0.13535813506995184     
          27
          30           5   1.8121199763001781E-002
          30           6   4.0662078626724128E-002
          30           7   9.6994571495241613E-002
          30           8   1.3248014787348843E-002
          30           9   2.3290126592537722E-002
          30          10   4.2266360484007524E-002
          30          11   8.5999720716226316E-002
          30          14   1.0925830351145353E-002
          30          21   1.0773700290998349E-002
          30          22   2.2095338493888738E-002
          30          23   1.6813708569686541E-002
          30          24   5.0691700722267259E-003
          30          25   6.0411319283341812E-003
          30          26   9.9602932652506655E-003
          30          27   1.3249514032049230E-002
          30          28   1.8102898489047781E-002
          30          29   3.8875981671693920E-002
          30          30   4.1035604232817484E-002
          30          31   3.2151616913681874E-004
          30          32   1.0494882094919998E-003
          30          33   1.8651474358763831E-003
          30          34   4.7807168654688615E-003
          30          35   8.6753232829778603E-003
          30          36   1.7230764210613838E-002
          30          37   3.9001676455335241E-002
          30          38   8.2366184520912308E-002
          30          39  0.33118393898785770     
          13
          31           8  0.13738396683674806     
          31           9   5.9057177249849942E-002
          31          10   2.9503872578568405E-002
          31          11   1.6787476785687344E-002
          31          12   9.2375161407882198E-002
          31          13  0.14933213865386660     
          31          14  0.22972056907343155     
          31          15   1.6256959493045897E-002
          31          16   4.8105852730648657E-002
          31          17   7.0568141755745703E-002
          31          18  0.12454980383641773     
          31          29   1.9576897905603113E-002
          31          30   6.7819816926619533E-003
          13
          32           8  0.19553451618476808     
          32           9   7.7759658280906391E-002
          32          10   3.6199867314973731E-002
          32          11   1.9698496653992658E-002
          32          12   8.3990341338791782E-002
          32          13  0.13395179730413972     
          32          14  0.21824739357306741     
          32          15   1.6035283864708198E-002
          32          16   4.7839907388688006E-002
          32          17   7.1168681475843418E-002
          32          18   7.0931520429727585E-002
          32          29   2.1263322217322269E-002
          32          30   7.3792139730644163E-003
          14
          33           8  0.30264324691257227     
          33           9  0.11953864242963842     
          33          10   4.9140236765061879E-002
          33          11   2.4460478412035056E-002
          33          12   6.0885853664221806E-002
          33          13   8.9446815645479252E-002
          33          14  0.13897808304798351     
          33          15   1.4113628087574990E-002
          33          16   4.2701208862233296E-002
          33          17   6.5105064171474686E-002
          33          18   4.9443796641006288E-002
          33          28   1.3087561510057676E-002
          33          29   2.2586793105476632E-002
          33          30   7.8685907450720145E-003
          14
          34           8  0.35781457469379774     
          34           9  0.24533917943990186     
          34          10   9.2523837610581638E-002
          34          11   3.8531392368276365E-002
          34          12   3.1864782453694951E-002
          34          13   3.9176915866056664E-002
          34          14   4.2904943947763188E-002
          34          15   1.1071093549107947E-002
          34          16   1.8915072094452288E-002
          34          17   2.1975020717745916E-002
          34          18   3.2595527945484384E-002
          34          28   3.2835362662747655E-002
          34          29   2.5488452527670694E-002
          34          30   8.9638441227541180E-003
          11
          35           8  0.17699867290381746     
          35           9  0.35316681740923117     
          35          10  0.23198606768590568     
          35          11   8.5974009834963686E-002
          35          12   1.3214976542487067E-002
          35          13   1.7497743529891658E-002
          35          14   1.8420492854078117E-002
          35          19   7.1799664174651201E-003
          35          28   5.1615351574631249E-002
          35          29   3.2327164707798568E-002
          35          30   1.1618736539702487E-002
           9
          36           8   5.4077292329434756E-002
          36           9  0.18794038058484483     
          36          10  0.36197522421507555     
          36          11  0.23439869553317114     
          36          13   8.4092818728338133E-003
          36          14   1.0033789638838962E-002
          36          28   7.7688702005781818E-002
          36          29   4.7527921100635390E-002
          36          30   1.7948712719389418E-002
          13
          37           8   1.7832329489946952E-002
          37           9   5.5151516388723891E-002
          37          10  0.18560397230951134     
          37          11  0.35386542224679746     
          37          13   3.0748750793716810E-003
          37          14   5.7197692029436198E-003
          37          24   9.1821309276846289E-003
          37          25   2.0700962692177426E-002
          37          26   4.9214467411020174E-002
          37          27   8.2893725395800810E-002
          37          28  0.10694645528700239     
          37          29   7.6574308408128483E-002
          37          30   3.3240065160797090E-002
          17
          38           5   6.4500672903616777E-003
          38           6   1.3675092999467049E-002
          38           7   3.6191219169310181E-002
          38           8   8.0808387110585436E-003
          38           9   2.0666843817487603E-002
          38          10   6.3141931069334828E-002
          38          11  0.21089183792888816     
          38          14   3.7130329300317710E-003
          38          22   5.9327528071864567E-002
          38          23   6.9823037842517643E-002
          38          24   2.1662096562310516E-002
          38          25   2.7378373490874384E-002
          38          26   5.0061029044868123E-002
          38          27   7.9593973786471039E-002
          38          28  0.12208532087615792     
          38          29  0.12650661511391273     
          38          30   8.0751161295011989E-002
          17
          39           5   2.2083380081515343E-002
          39           6   3.9242142378940359E-002
          39           7   7.3470725006053519E-002
          39           8   4.7294207572768816E-003
          39           9   1.0727788548683460E-002
          39          10   2.7786251001637553E-002
          39          11   8.8876398665731618E-002
          39          14   2.7177505676284487E-003
          39          22   6.2473244400362442E-002
          39          23   7.4081550645417327E-002
          39          24   1.4748867169101393E-002
          39          25   1.7676463619451029E-002
          39          26   3.0354476449786134E-002
          39          27   4.5776682856136335E-002
          39          28   7.6007424468290868E-002
          39          29  0.11873520620171223     
          39          30  0.29051222718233150     
